image_idx_0_based,image_z_1_based,png_path
4,5,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z005.png
5,6,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z006.png
6,7,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z007.png
7,8,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z008.png
8,9,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z009.png
9,10,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z010.png
10,11,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z011.png
19,20,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z020.png
20,21,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z021.png
55,56,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z056.png
56,57,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z057.png
57,58,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z058.png
58,59,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z059.png
59,60,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z060.png
60,61,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z061.png
61,62,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z062.png
62,63,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z063.png
63,64,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z064.png
64,65,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z065.png
65,66,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z066.png
66,67,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z067.png
67,68,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z068.png
68,69,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z069.png
69,70,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z070.png
70,71,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z071.png
71,72,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z072.png
72,73,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z073.png
73,74,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z074.png
74,75,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z075.png
75,76,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z076.png
76,77,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z077.png
77,78,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z078.png
78,79,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z079.png
79,80,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z080.png
80,81,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z081.png
81,82,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z082.png
82,83,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z083.png
83,84,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z084.png
89,90,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z090.png
90,91,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z091.png
91,92,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z092.png
92,93,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z093.png
93,94,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z094.png
94,95,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z095.png
95,96,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z096.png
96,97,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z097.png
97,98,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z098.png
98,99,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z099.png
99,100,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z100.png
100,101,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z101.png
