path,variable,dims,shape,dtype,units,long_name,standard_name,min_sample,max_sample,missing_pct_sample,sample_size,coord_summary
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_12/31-10-2024_AUVpredModel_12.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.023398,0.248595,31.944444444444443,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_12/31-10-2024_AUVpredModel_12.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,15.76375,18.0707,31.944444444444443,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_13/31-10-2024_AUVpredModel_13.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_13/31-10-2024_AUVpredModel_13.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_13/31-10-2024_AUVpredModel_13.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.035604,0.388011,32.63888888888889,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_13/31-10-2024_AUVpredModel_13.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,15.5786,18.1212,32.63888888888889,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_14/31-10-2024_AUVpredModel_14.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_14/31-10-2024_AUVpredModel_14.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_14/31-10-2024_AUVpredModel_14.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.039748,0.499515,34.02777777777778,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_14/31-10-2024_AUVpredModel_14.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,15.4394,18.13355,34.02777777777778,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_15/31-10-2024_AUVpredModel_15.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_15/31-10-2024_AUVpredModel_15.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_15/31-10-2024_AUVpredModel_15.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.042511,0.438417,35.41666666666667,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_15/31-10-2024_AUVpredModel_15.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,15.207,17.9896,35.41666666666667,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_16/31-10-2024_AUVpredModel_16.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_16/31-10-2024_AUVpredModel_16.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_16/31-10-2024_AUVpredModel_16.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.045836,0.503126,36.80555555555556,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_16/31-10-2024_AUVpredModel_16.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,14.97495,17.8148,36.80555555555556,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_17/31-10-2024_AUVpredModel_17.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_17/31-10-2024_AUVpredModel_17.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_17/31-10-2024_AUVpredModel_17.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.02433,0.685522,39.58333333333333,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_17/31-10-2024_AUVpredModel_17.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,14.9195,17.78165,39.58333333333333,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_2/31-10-2024_AUVpredModel_2.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_2/31-10-2024_AUVpredModel_2.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_2/31-10-2024_AUVpredModel_2.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.007361,0.267832,29.86111111111111,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_2/31-10-2024_AUVpredModel_2.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,16.5139,18.3474,29.86111111111111,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_3/31-10-2024_AUVpredModel_3.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_3/31-10-2024_AUVpredModel_3.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_3/31-10-2024_AUVpredModel_3.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.009899,0.235798,30.555555555555557,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_3/31-10-2024_AUVpredModel_3.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,16.5938,18.3414,30.555555555555557,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_4/31-10-2024_AUVpredModel_4.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_4/31-10-2024_AUVpredModel_4.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_4/31-10-2024_AUVpredModel_4.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.015092,0.257757,30.555555555555557,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_4/31-10-2024_AUVpredModel_4.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,16.57955,18.3044,30.555555555555557,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_5/31-10-2024_AUVpredModel_5.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_5/31-10-2024_AUVpredModel_5.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_5/31-10-2024_AUVpredModel_5.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.016325,0.259229,30.555555555555557,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_5/31-10-2024_AUVpredModel_5.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,16.4173,18.3517,30.555555555555557,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_6/31-10-2024_AUVpredModel_6.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_6/31-10-2024_AUVpredModel_6.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_6/31-10-2024_AUVpredModel_6.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.018002,0.276224,30.555555555555557,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_6/31-10-2024_AUVpredModel_6.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,16.33185,18.3102,30.555555555555557,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_7/31-10-2024_AUVpredModel_7.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_7/31-10-2024_AUVpredModel_7.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_7/31-10-2024_AUVpredModel_7.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.014077,0.257405,30.555555555555557,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_7/31-10-2024_AUVpredModel_7.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,16.40835,18.28805,30.555555555555557,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_8/31-10-2024_AUVpredModel_8.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_8/31-10-2024_AUVpredModel_8.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_8/31-10-2024_AUVpredModel_8.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.020986,0.261108,30.555555555555557,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_8/31-10-2024_AUVpredModel_8.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,16.2421,18.2259,30.555555555555557,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_9/31-10-2024_AUVpredModel_9.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_9/31-10-2024_AUVpredModel_9.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_9/31-10-2024_AUVpredModel_9.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.015767,0.24054,31.25,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Nazare_31-10-2024_9/31-10-2024_AUVpredModel_9.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,16.1332,18.3308,31.25,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_1/31-10-2024_predModel_1.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_1/31-10-2024_predModel_1.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_1/31-10-2024_predModel_1.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.033855,0.160028,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_1/31-10-2024_predModel_1.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,16.93435,18.4164,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_10/31-10-2024_predModel_10.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_10/31-10-2024_predModel_10.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_10/31-10-2024_predModel_10.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.018883,0.119105,31.25,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_10/31-10-2024_predModel_10.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,16.79015,18.4055,31.25,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_11/31-10-2024_predModel_11.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_11/31-10-2024_predModel_11.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_11/31-10-2024_predModel_11.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.025462,0.107444,31.944444444444443,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_11/31-10-2024_predModel_11.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,16.71965,18.38655,31.944444444444443,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/31-10-2024_predModel_12.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/31-10-2024_predModel_12.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/31-10-2024_predModel_12.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.027992,0.105016,31.944444444444443,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_12/31-10-2024_predModel_12.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,16.63755,18.38005,31.944444444444443,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/31-10-2024_predModel_13.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/31-10-2024_predModel_13.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/31-10-2024_predModel_13.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.02966,0.12224,32.63888888888889,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_13/31-10-2024_predModel_13.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,16.53445,18.4079,32.63888888888889,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_14/31-10-2024_predModel_14.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_14/31-10-2024_predModel_14.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_14/31-10-2024_predModel_14.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.029114,0.182207,34.02777777777778,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_14/31-10-2024_predModel_14.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,16.2842,18.2932,34.02777777777778,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_15/31-10-2024_predModel_15.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_15/31-10-2024_predModel_15.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_15/31-10-2024_predModel_15.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.020863,0.194908,35.41666666666667,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_15/31-10-2024_predModel_15.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,16.2257,18.3489,35.41666666666667,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_16/31-10-2024_predModel_16.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_16/31-10-2024_predModel_16.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_16/31-10-2024_predModel_16.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.017709,0.247545,36.80555555555556,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_16/31-10-2024_predModel_16.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,15.9987,18.19615,36.80555555555556,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_17/31-10-2024_predModel_17.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_17/31-10-2024_predModel_17.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_17/31-10-2024_predModel_17.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.012908,0.260194,39.58333333333333,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_17/31-10-2024_predModel_17.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,15.863,18.3274,39.58333333333333,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_2/31-10-2024_predModel_2.nc,TEMP,"TIME,DEPT,LAT,LON","[14, 17, 180, 240]",float64,,,,15.752020936584925,20.28060942685021,32.189542483660134,34272,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_2/31-10-2024_predModel_2.nc,BATHY,"LAT,LON","[180, 240]",float64,,,,10.806291081416557,822.5022961493977,29.166666666666668,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_2/31-10-2024_predModel_2.nc,STD,"LAT,LON","[180, 240]",float64,,,,0.02598,0.144692,29.86111111111111,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_2/31-10-2024_predModel_2.nc,TEMPpred,"LAT,LON","[180, 240]",float64,,,,16.95735,18.40305,29.86111111111111,144,"time=None,depth=DEPT,lat=LAT,lon=LON"
