image_idx_0_based,image_z_1_based,png_path
16,17,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z017.png
127,128,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z128.png
131,132,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z132.png
132,133,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z133.png
133,134,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z134.png
134,135,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z135.png
136,137,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z137.png
137,138,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z138.png
139,140,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z140.png
140,141,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z141.png
141,142,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z142.png
143,144,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z144.png
144,145,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z145.png
145,146,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z146.png
162,163,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z163.png
163,164,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z164.png
164,165,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z165.png
165,166,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z166.png
166,167,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z167.png
167,168,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z168.png
171,172,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z172.png
172,173,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z173.png
173,174,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z174.png
174,175,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z175.png
175,176,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z176.png
176,177,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z177.png
186,187,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z187.png
187,188,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z188.png
231,232,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z232.png
232,233,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z233.png
233,234,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z234.png
236,237,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z237.png
237,238,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z238.png
238,239,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z239.png
245,246,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z246.png
249,250,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z250.png
250,251,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z251.png
251,252,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z252.png
252,253,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z253.png
253,254,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z254.png
258,259,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z259.png
259,260,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z260.png
260,261,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z261.png
