image_idx_0_based,image_z_1_based,image_icv_proxy,png_path
72,73,0.002255526836961508,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z073.png
146,147,0.4034801125526428,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z147.png
71,72,0.0037924747448414564,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z072.png
255,256,0.3786340057849884,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z256.png
100,101,0.003911142237484455,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z101.png
256,257,0.35395050048828125,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z257.png
28,29,0.004671687260270119,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z029.png
147,148,0.318907231092453,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z148.png
101,102,0.004684325773268938,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z102.png
248,249,0.3139430582523346,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z249.png
76,77,0.005755038931965828,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z077.png
247,248,0.30819615721702576,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z248.png
55,56,0.006359205115586519,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z056.png
148,149,0.2965216040611267,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z149.png
67,68,0.006930564064532518,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z068.png
254,255,0.2859477400779724,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z255.png
125,126,0.007426724303513765,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z126.png
149,150,0.2824280560016632,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z150.png
68,69,0.007489542476832867,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z069.png
249,250,0.272969514131546,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z250.png
74,75,0.007780428044497967,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z075.png
150,151,0.2044438123703003,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z151.png
66,67,0.007894324138760567,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z067.png
33,34,0.14733517169952393,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z034.png
29,30,0.008296744897961617,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z030.png
253,254,0.14710532128810883,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z254.png
56,57,0.008409401401877403,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z057.png
34,35,0.14018367230892181,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z035.png
124,125,0.008549141697585583,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z125.png
5,6,0.13808408379554749,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z006.png
73,74,0.008889342658221722,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z074.png
107,108,0.1349654495716095,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z108.png
75,76,0.008951407857239246,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z076.png
105,106,0.13233976066112518,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z106.png
64,65,0.009150177240371704,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z065.png
106,107,0.12846052646636963,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z107.png
97,98,0.00949495192617178,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z098.png
13,14,0.1266176700592041,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z014.png
99,100,0.009641891345381737,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z100.png
6,7,0.1164189875125885,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z007.png
30,31,0.009753696620464325,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z031.png
19,20,0.11203840374946594,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z020.png
51,52,0.009781829081475735,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z052.png
32,33,0.10052470117807388,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z033.png
87,88,0.009888374246656895,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z088.png
18,19,0.0976896733045578,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z019.png
54,55,0.009941358119249344,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z055.png
114,115,0.09597852826118469,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z115.png
69,70,0.009960711002349854,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z070.png
20,21,0.08998016268014908,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z021.png
