image_idx_0_based,image_z_1_based,png_path
4,5,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z005.png
5,6,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z006.png
6,7,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z007.png
7,8,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z008.png
8,9,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z009.png
9,10,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z010.png
10,11,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z011.png
11,12,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z012.png
19,20,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z020.png
20,21,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z021.png
30,31,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z031.png
31,32,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z032.png
53,54,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z054.png
54,55,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z055.png
55,56,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z056.png
96,97,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z097.png
101,102,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z102.png
105,106,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z106.png
106,107,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z107.png
122,123,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z123.png
123,124,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z124.png
146,147,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z147.png
147,148,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z148.png
148,149,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z149.png
149,150,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z150.png
154,155,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z155.png
155,156,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z156.png
158,159,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z159.png
159,160,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z160.png
180,181,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z181.png
181,182,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z182.png
182,183,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z183.png
189,190,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z190.png
192,193,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z193.png
193,194,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z194.png
194,195,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z195.png
198,199,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z199.png
199,200,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z200.png
201,202,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z202.png
202,203,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z203.png
203,204,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z204.png
208,209,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z209.png
213,214,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z214.png
214,215,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z215.png
216,217,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z217.png
217,218,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z218.png
221,222,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z222.png
226,227,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z227.png
227,228,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z228.png
242,243,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z243.png
