image_idx_0_based,image_z_1_based,png_path
176,177,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z177.png
177,178,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z178.png
183,184,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z184.png
184,185,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z185.png
185,186,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z186.png
186,187,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z187.png
187,188,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z188.png
188,189,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z189.png
189,190,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z190.png
193,194,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z194.png
202,203,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z203.png
206,207,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z207.png
207,208,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z208.png
214,215,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z215.png
215,216,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z216.png
216,217,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z217.png
217,218,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z218.png
218,219,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z219.png
219,220,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z220.png
220,221,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z221.png
226,227,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z227.png
227,228,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z228.png
228,229,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z229.png
229,230,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z230.png
230,231,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z231.png
231,232,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z232.png
232,233,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z233.png
233,234,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z234.png
234,235,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z235.png
235,236,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z236.png
239,240,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z240.png
240,241,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z241.png
