image_idx_0_based,image_z_1_based,png_path
4,5,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z005.png
5,6,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z006.png
6,7,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z007.png
7,8,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z008.png
8,9,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z009.png
9,10,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z010.png
10,11,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z011.png
11,12,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z012.png
19,20,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z020.png
20,21,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z021.png
30,31,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z031.png
31,32,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z032.png
53,54,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z054.png
54,55,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z055.png
101,102,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z102.png
105,106,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z106.png
106,107,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z107.png
122,123,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z123.png
123,124,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z124.png
147,148,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z148.png
148,149,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z149.png
149,150,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z150.png
157,158,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z158.png
158,159,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z159.png
169,170,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z170.png
178,179,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z179.png
180,181,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z181.png
181,182,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z182.png
182,183,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z183.png
189,190,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z190.png
193,194,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z194.png
202,203,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z203.png
214,215,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z215.png
215,216,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z216.png
216,217,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z217.png
217,218,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z218.png
218,219,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z219.png
219,220,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z220.png
220,221,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z221.png
221,222,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z222.png
226,227,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z227.png
227,228,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z228.png
228,229,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z229.png
229,230,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z230.png
241,242,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z242.png
242,243,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z243.png
243,244,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z244.png
244,245,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z245.png
247,248,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z248.png
254,255,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z255.png
